19037.532888415433,270,2017-05-19 15:33:41.532888+00:50
19038.35459572761,869,2017-05-19 15:33:42.354596+00:50
19043.04061175986,660,2017-05-19 15:33:47.040612+00:50
19047.238522336065,727,2017-05-19 15:33:51.238522+00:50
19048.589814853378,230,2017-05-19 15:33:52.589815+00:50
19056.338833264865,324,2017-05-19 15:34:00.338833+00:50
19057.818783693732,558,2017-05-19 15:34:01.818784+00:50
22894.69774092134,250,2017-05-19 16:37:58.697741+00:50
35504.25752004727,421,2017-05-19 20:08:08.257520+00:50
46983.66457208707,916,2017-05-19 23:19:27.664572+00:50
57956.59173355996,916,2017-05-20 02:22:20.591734+00:50
66628.82004963384,821,2017-05-20 04:46:52.820050+00:50
66699.83801765752,35,2017-05-20 04:48:03.838018+00:50
82720.79523322979,909,2017-05-20 09:15:04.795233+00:50
83881.49506397886,156,2017-05-20 09:34:25.495064+00:50
85111.46162097913,603,2017-05-20 09:54:55.461621+00:50
85389.48165408811,160,2017-05-20 09:59:33.481654+00:50
5361.868537951986,122,2017-05-20 12:01:06.868538+00:50
15174.007188130403,397,2017-05-20 14:44:39.007188+00:50
23207.437593586295,697,2017-05-20 16:58:32.437594+00:50
23777.48539708436,821,2017-05-20 17:08:02.485397+00:50
35060.59701328897,351,2017-05-20 20:16:05.597013+00:50
36387.86850653039,546,2017-05-20 20:38:12.868507+00:50
45375.72278409521,954,2017-05-20 23:08:00.722784+00:50
57865.21762752001,548,2017-05-21 02:36:10.217628+00:50
71642.03180537878,286,2017-05-21 06:25:47.031805+00:50
72888.91565835592,44,2017-05-21 06:46:33.915658+00:50
79105.49284700956,706,2017-05-21 08:30:10.492847+00:50
83383.90076393326,295,2017-05-21 09:41:28.900764+00:50
88246.9178470052,310,2017-05-21 11:02:31.917847+00:50
5497.284348162795,716,2017-05-21 14:50:35.284348+00:50
6456.784723118162,758,2017-05-21 15:06:34.784723+00:50
9749.957006241944,963,2017-05-21 16:01:27.957006+00:50
14994.919678620876,214,2017-05-21 17:28:52.919679+00:50
29966.157929055596,873,2017-05-21 21:38:24.157929+00:50
39868.47413298172,593,2017-05-22 00:23:26.474133+00:50
48632.505687711084,968,2017-05-22 02:49:30.505688+00:50
59721.47785026205,311,2017-05-22 05:54:19.477850+00:50
64644.80111582583,432,2017-05-22 07:16:22.801116+00:50
23724.19008447948,957,2017-05-22 16:57:08.190084+00:50
23946.419039532797,716,2017-05-22 17:00:50.419040+00:50
35868.64572334728,293,2017-05-22 20:19:32.645723+00:50
46808.73379048079,293,2017-05-22 23:21:52.733790+00:50
52360.26263688362,986,2017-05-23 00:54:24.262637+00:50
56858.58370560809,66,2017-05-23 02:09:22.583706+00:50
68434.68157908361,731,2017-05-23 05:22:18.681579+00:50
10093.639719249933,36,2017-05-23 13:15:47.639719+00:50
17936.57056699076,593,2017-05-23 15:26:30.570567+00:50
27871.59966694442,245,2017-05-23 18:12:05.599667+00:50
27871.793577692253,230,2017-05-23 18:12:05.793578+00:50
27872.396593363454,176,2017-05-23 18:12:06.396593+00:50
27873.879527517678,974,2017-05-23 18:12:07.879528+00:50
27874.081093351615,363,2017-05-23 18:12:08.081093+00:50
27874.702579071018,921,2017-05-23 18:12:08.702579+00:50
27877.816624463307,411,2017-05-23 18:12:11.816624+00:50
27878.07085277369,157,2017-05-23 18:12:12.070853+00:50
27878.643728024384,337,2017-05-23 18:12:12.643728+00:50
27878.866699629187,274,2017-05-23 18:12:12.866700+00:50
27879.94585889084,101,2017-05-23 18:12:13.945859+00:50
27880.124841477482,503,2017-05-23 18:12:14.124841+00:50
27883.643310550953,220,2017-05-23 18:12:17.643311+00:50
27885.42577480501,593,2017-05-23 18:12:19.425775+00:50
27885.573648672973,643,2017-05-23 18:12:19.573649+00:50
27890.25852503635,80,2017-05-23 18:12:24.258525+00:50
27891.654180137764,468,2017-05-23 18:12:25.654180+00:50
44582.63409954425,864,2017-05-23 22:50:36.634100+00:50
45919.497598439324,451,2017-05-23 23:12:53.497598+00:50
53656.78584474428,746,2017-05-24 01:21:50.785845+00:50
63825.25636518088,224,2017-05-24 04:11:19.256365+00:50
71562.38107671289,655,2017-05-24 06:20:16.381077+00:50
78523.9240069705,310,2017-05-24 08:16:17.924007+00:50
9222.71850601226,214,2017-05-24 20:13:31.718506+00:50
11668.46358853152,245,2017-05-24 20:54:17.463589+00:50
15015.923221883746,726,2017-05-24 21:50:04.923222+00:50
24085.796856097826,480,2017-05-25 00:21:14.796856+00:50
24745.93894722393,942,2017-05-25 00:32:14.938947+00:50
25050.82584849004,119,2017-05-25 00:37:19.825848+00:50
27782.862075650035,180,2017-05-25 01:22:51.862076+00:50
30374.095545723507,611,2017-05-25 02:06:03.095546+00:50
52504.722540949195,231,2017-05-25 08:14:53.722541+00:50
52505.602665074475,392,2017-05-25 08:14:54.602665+00:50
52506.77053558172,523,2017-05-25 08:14:55.770536+00:50
52506.87773063911,309,2017-05-25 08:14:55.877731+00:50
52508.97101472873,517,2017-05-25 08:14:57.971015+00:50
52509.19267382882,210,2017-05-25 08:14:58.192674+00:50
52509.50769171603,228,2017-05-25 08:14:58.507692+00:50
52510.74769530031,554,2017-05-25 08:14:59.747695+00:50
52511.218923206456,713,2017-05-25 08:15:00.218923+00:50
52511.32060784091,847,2017-05-25 08:15:00.320608+00:50
52511.48163617336,718,2017-05-25 08:15:00.481636+00:50
52511.91162051845,524,2017-05-25 08:15:00.911621+00:50
52512.660598637274,513,2017-05-25 08:15:01.660599+00:50
52512.8686818216,280,2017-05-25 08:15:01.868682+00:50
52512.99962355371,284,2017-05-25 08:15:01.999624+00:50
52513.17061212869,348,2017-05-25 08:15:02.170612+00:50
52513.35369293733,863,2017-05-25 08:15:02.353693+00:50
52513.72314684483,562,2017-05-25 08:15:02.723147+00:50
52514.8626085302,402,2017-05-25 08:15:03.862609+00:50
52515.35665202412,706,2017-05-25 08:15:04.356652+00:50
52516.93613072283,906,2017-05-25 08:15:05.936131+00:50
52517.40175598195,611,2017-05-25 08:15:06.401756+00:50
52517.849400133666,182,2017-05-25 08:15:06.849400+00:50
52518.1607244244,823,2017-05-25 08:15:07.160724+00:50
52519.22056812411,667,2017-05-25 08:15:08.220568+00:50
52519.37057293386,371,2017-05-25 08:15:08.370573+00:50
52519.80680555999,367,2017-05-25 08:15:08.806806+00:50
52521.09798364727,704,2017-05-25 08:15:10.097984+00:50
52521.37760827527,66,2017-05-25 08:15:10.377608+00:50
52521.77800617736,753,2017-05-25 08:15:10.778006+00:50
52523.972681599975,226,2017-05-25 08:15:12.972682+00:50
52524.797731263876,945,2017-05-25 08:15:13.797731+00:50
52525.308079169896,907,2017-05-25 08:15:14.308079+00:50
52525.40665360969,905,2017-05-25 08:15:14.406654+00:50
52525.66251437927,551,2017-05-25 08:15:14.662514+00:50
52526.19053776933,639,2017-05-25 08:15:15.190538+00:50
52527.78257480919,359,2017-05-25 08:15:16.782575+00:50
52528.066630746434,404,2017-05-25 08:15:17.066631+00:50
52528.42155992595,402,2017-05-25 08:15:17.421560+00:50
52529.48316222823,255,2017-05-25 08:15:18.483162+00:50
52530.86546760863,493,2017-05-25 08:15:19.865468+00:50
52531.438742278966,909,2017-05-25 08:15:20.438742+00:50
52532.979549093885,714,2017-05-25 08:15:21.979549+00:50
52537.98554273187,284,2017-05-25 08:15:26.985543+00:50
52541.81852182553,93,2017-05-25 08:15:30.818522+00:50
52542.026859285455,833,2017-05-25 08:15:31.026859+00:50
52542.43261437093,625,2017-05-25 08:15:31.432614+00:50
52544.261991496,829,2017-05-25 08:15:33.261991+00:50
55500.80050209678,418,2017-05-25 09:04:49.800502+00:50
55502.915555802225,688,2017-05-25 09:04:51.915556+00:50
55505.2835857008,608,2017-05-25 09:04:54.283586+00:50
55507.53925070277,167,2017-05-25 09:04:56.539251+00:50
55509.06363325094,886,2017-05-25 09:04:58.063633+00:50
55510.766826525156,713,2017-05-25 09:04:59.766827+00:50
55511.29961052005,328,2017-05-25 09:05:00.299611+00:50
55512.24192270927,187,2017-05-25 09:05:01.241923+00:50
55512.78969613383,205,2017-05-25 09:05:01.789696+00:50
55513.88654074967,964,2017-05-25 09:05:02.886541+00:50
55515.00161321104,612,2017-05-25 09:05:04.001613+00:50
55515.255789609044,595,2017-05-25 09:05:04.255790+00:50
55517.488730192184,367,2017-05-25 09:05:06.488730+00:50
55519.0265591515,986,2017-05-25 09:05:08.026559+00:50
55520.261508292075,322,2017-05-25 09:05:09.261508+00:50
55520.82072734228,362,2017-05-25 09:05:09.820727+00:50
55522.327908111285,655,2017-05-25 09:05:11.327908+00:50
55522.625500370894,679,2017-05-25 09:05:11.625500+00:50
55523.943522828995,955,2017-05-25 09:05:12.943523+00:50
55524.616689374416,475,2017-05-25 09:05:13.616689+00:50
55525.673516315306,394,2017-05-25 09:05:14.673516+00:50
55526.70361975214,626,2017-05-25 09:05:15.703620+00:50
55528.83306759933,954,2017-05-25 09:05:17.833068+00:50
55528.94184200266,78,2017-05-25 09:05:17.941842+00:50
55530.96656284741,281,2017-05-25 09:05:19.966563+00:50
55532.028062461315,926,2017-05-25 09:05:21.028062+00:50
55533.582587247314,348,2017-05-25 09:05:22.582587+00:50
55541.07556950198,403,2017-05-25 09:05:30.075570+00:50
55547.944015915324,435,2017-05-25 09:05:36.944016+00:50
55549.85856516254,907,2017-05-25 09:05:38.858565+00:50
59.92054966270434,361,2017-05-25 10:07:21.920550+00:50
5502.852092762992,741,2017-05-25 11:38:04.852093+00:50
